3359,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3359;
3360,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3360;
3361,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3361;
3362,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3362;
3363,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3363;
3364,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3364;
3365,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3365;
3366,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3366;
3367,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3367;
3368,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3368;
3369,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3369;
3370,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3370;
3371,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3371;
3372,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3372;
3373,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3373;
3374,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3374;
3375,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3375;
3376,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3376;
3377,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3377;
3378,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3378;
3379,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3379;
3380,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3380;
3381,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3381;
3382,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3382;
3383,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3383;
3384,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3384;
3385,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3385;
3386,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3386;
3387,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3387;
3388,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3388;
3389,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3389;
3390,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3390;
3391,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3391;
3392,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3392;
3393,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3393;
3394,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3394;
3395,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3395;
3396,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3396;
3397,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3397;
3398,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3398;
3399,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3399;
3400,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3400;
3402,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3402;
3403,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3403;
3404,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3404;
3405,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3405;
3406,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3406;
3407,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3407;
