id,title,description,link,condition,price,availability,image link,gtin,mpn,brand,product type,google product category,shipping
525,MORINGA LEAF CHUTNEY POWDER | IDLY PODI | HOMEMADE,"<p class=""MsoNormal"">Moringa Idly / Chutney powder is a matchless blend of health and taste combined together. It is one of the Unique homemade product of Ulamart. Hygienically prepared to provide you with all the health benefits of the superfood - ""Moringa / Drumstick leaves"".</p>
<p class=""MsoNormal"">Simply serve this with Idly, Dosa or mix with rice and get the utmost benefit of Moringa leaf.</p>
<p class=""MsoNormal"">Free from artificial flavours or colours.</p>
<p class=""MsoNormal"">No MSG.</p>
<p class=""MsoNormal"">No preservatives.</p>
<p class=""MsoNormal""></p>
<p class=""MsoNormal""><strong>Storage:</strong> Store it in an airtight container in a cool and dry place.</p>
<p class=""MsoNormal""><strong>Shelf life:</strong> 2 months (Can be refrigerated for the extended shelf life of up to 6 months)</p>",https://www.ulamart.com/moringa-leaf-idly-powder,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/m/o/moringa-leaf-idly-powder1_1.jpg,,,Ulamart,configurable,,IN:::0 INR
526,NEEM OIL - ORGANIC HERBAL OIL 200ML,"<p class=""MsoNormal"">Neem oil is a carrier oil, extracted from Neem seed. This sacred oil can be the best addition to your beauty regime. Neem oil is an excellent skincare product that cured dandruff, scalp dryness, scalp itching, eliminate lice, mites, prevents premature graying and baldness. Treats acne, pimples scars, psoriasis, eczema, and any type of fungal/bacterial infection on the skin.</p>
<p class=""MsoNormal""><strong>Note</strong>: Neem oil is strictly for external usage only.</p>",https://www.ulamart.com/neemoil,New,INR 110,In Stock,https://ulamart.com/pub/media/catalog/product/n/e/neemoil.jpg,,,Ulamart,simple,,IN:::0 INR
527,A4 Paper made from Sugarcane - 500 Counts,"<p class=""MsoNormal"">A4 Paper made from sugarcane - 500 Counts</p>
<p class=""MsoNormal"">Recycled paper made from sugarcane</p>
<p class=""MsoNormal""></p>
<p class=""MsoNormal""><strong>Purpose:</strong> Printing, Writing etc</p>
<p class=""MsoNormal""><strong>Color:</strong> 90% white</p>",https://www.ulamart.com/A4-paper,New,INR 299,In Stock,https://ulamart.com/pub/media/catalog/product/a/4/a4-paper_1.jpg,,,Ulamart,simple,,IN:::0 INR
528,NEWSPAPER PENCIL - PACK OF 10| ULAMART.COM,"<p class=""MsoNormal"">Newspaper pencil</p>",https://www.ulamart.com/newspaper-pencil,New,INR 110,In Stock,https://ulamart.com/pub/media/catalog/product/n/e/newspaper-pencil.jpg,,,Ulamart,simple,,IN:::0 INR
529,RAINBOW PAPER PENCIL - PACK OF 10| ULAMART.COM,"<p class=""MsoNormal"">Rainbow paper pencil</p>",https://www.ulamart.com/rainbow-paper-pencil,New,INR 115,In Stock,https://ulamart.com/pub/media/catalog/product/r/a/rainbow-paper-pencil.jpg,,,Ulamart,simple,,IN:::0 INR
530,PAPER PEN - PACK OF 5| ULAMART,"<p class=""MsoNormal"">Paper pen Could be an alternative to Plastic Based Pens.</p>",https://www.ulamart.com/paper-pen,New,INR 99,In Stock,https://ulamart.com/pub/media/catalog/product/p/a/paper-pen.jpg,,,Ulamart,simple,,IN:::0 INR
531,Combo pack - Raw Rices - Tamilnadu Traditional(Each 1 kg),"<p><strong>Mappillai Samba</strong> <strong>raw rice</strong> : Mappillai Samba rice is a type of traditional rice from Tamil Nadu. It is usually red in color and has a lot of nutritional value. It has a unique and starchy taste. It has high fibre content which helps in easy digestion. It also helps boosts immunity.</p>
<p><strong>Black Rice</strong> : Black rice was consumed in Ancient China. It is also known as Forbidden rice, because only people from the royal upper class had access to it, preventing the public from consuming it. It prevents many diseases and helps in healthy functioning of brain.</p>
<p>Combo pack raw rice, Mappillai Samba, and Black rice are for sale.(Each 1 kg)</p>
<table id=""customers"" style=""font-family:arial, sans-serif;border-collapse:collapse;width:300px;font-size:15px;"">
<tbody>
<tr><th style=""border:1px solid #dddddd;text-align:left;padding:8px;"">Rice</th><th style=""border:1px solid #dddddd;text-align:left;padding:8px;"">Quantity</th></tr>
<tr>
<td style=""border:1px solid #dddddd;padding:8px;"">Mappillai Samba</td>
<td style=""border:1px solid #dddddd;padding:8px;"">1 kg</td>
</tr>
<tr style=""background-color:#dddddd;"">
<td style=""border:1px solid #dddddd;padding:8px;"">Black rice(karuppu kavuni)</td>
<td style=""border:1px solid #dddddd;padding:8px;"">1 kg</td>
</tr>
</tbody>
</table>",https://www.ulamart.com/combo-pack-raw-rices,New,INR NULL,#N/A,https://ulamart.com/pub/media/catalog/product/c/o/combo-pack-raw-rices_2.jpg,,,Ulamart,grouped,,IN:::0 INR
532,Combo pack - Traditional millets,"<p>Combo pack Barnyard Millet, Pearl Millet, Finger Millet, Foxtail Millet, Little Millet and Proso Millet are for sale</p>
<table id=""customers"" style=""font-family:arial, sans-serif;border-collapse:collapse;width:300px;font-size:15px;"">
<tbody>
<tr><th style=""border:1px solid #dddddd;text-align:left;padding:8px;"">Millets</th><th style=""border:1px solid #dddddd;text-align:left;padding:8px;"">Quantity</th></tr>
<tr>
<td style=""border:1px solid #dddddd;padding:8px;"">Barnyard Millet</td>
<td style=""border:1px solid #dddddd;padding:8px;"">500gm</td>
</tr>
<tr style=""background-color:#dddddd;"">
<td style=""border:1px solid #dddddd;padding:8px;"">Pearl Millet</td>
<td style=""border:1px solid #dddddd;padding:8px;"">500gm</td>
</tr>
<tr>
<td style=""border:1px solid #dddddd;padding:8px;"">Finger Millet</td>
<td style=""border:1px solid #dddddd;padding:8px;"">500gm</td>
</tr>
<tr style=""background-color:#dddddd;"">
<td style=""border:1px solid #dddddd;padding:8px;"">Foxtail Millet</td>
<td style=""border:1px solid #dddddd;padding:8px;"">500gm</td>
</tr>
<tr>
<td style=""border:1px solid #dddddd;padding:8px;"">Little Millet</td>
<td style=""border:1px solid #dddddd;padding:8px;"">500gm</td>
</tr>
</tbody>
</table>",https://www.ulamart.com/combo-pack-traditional-millets,New,INR NULL,#N/A,https://ulamart.com/pub/media/catalog/product/c/o/combo-pack-traditional-millets2_2.jpg,,,Ulamart,grouped,,IN:::0 INR
533,Mappillai samba Flour | Bridegroom Rice Flour - Kg : 0.5,,https://www.ulamart.com/mappillai-samba-flour-bridegroom-rice-flour-kg-0-5,New,INR 73,In Stock,,,,Ulamart,simple,,IN:::0 INR
534,Mappillai samba Flour | Bridegroom Rice Flour - Kg : 1,,https://www.ulamart.com/mappillai-samba-flour-bridegroom-rice-flour-kg-1,New,INR 135,In Stock,,,,Ulamart,simple,,IN:::0 INR
535,Mappillai samba Flour | Bridegroom Rice Flour - Kg : 2,,https://www.ulamart.com/mappillai-samba-flour-bridegroom-rice-flour-kg-2,New,INR 267,In Stock,,,,Ulamart,simple,,IN:::0 INR
536,Mappillai samba Flour | Bridegroom Rice Flour - Kg : 5,,https://www.ulamart.com/mappillai-samba-flour-bridegroom-rice-flour-kg-5,New,INR 663,In Stock,,,,Ulamart,simple,,IN:::0 INR
537,Mappillai samba Flour | Bridegroom Rice Flour - Kg : 25,,https://www.ulamart.com/mappillai-samba-flour-bridegroom-rice-flour-kg-25,New,INR 4250,In Stock,,,,Ulamart,simple,,IN:::0 INR
538,Health Mix with Multi Grains & Nuts |Instant Porridge Mix (48 Ingredients) - Kg : 0.5,,https://www.ulamart.com/health-mix-with-multi-grains-nuts-instant-porridge-mix-48-ingredients-kg-0-5,New,INR 257,In Stock,,,,Ulamart,simple,,IN:::0 INR
539,Health Mix with Multi Grains & Nuts |Instant Porridge Mix (48 Ingredients) - Kg : 1,,https://www.ulamart.com/health-mix-with-multi-grains-nuts-instant-porridge-mix-48-ingredients-kg-1,New,INR 470,In Stock,,,,Ulamart,simple,,IN:::0 INR
540,Health Mix with Multi Grains & Nuts |Instant Porridge Mix (48 Ingredients) - Kg : 2,,https://www.ulamart.com/health-mix-with-multi-grains-nuts-instant-porridge-mix-48-ingredients-kg-2,New,INR 0,Out of Stock,,,,Ulamart,simple,,IN:::0 INR
541,Health Mix with Multi Grains & Nuts |Instant Porridge Mix (48 Ingredients) - Kg : 5,,https://www.ulamart.com/health-mix-with-multi-grains-nuts-instant-porridge-mix-48-ingredients-kg-5,New,INR 0,Out of Stock,,,,Ulamart,simple,,IN:::0 INR
542,Health Mix with Multi Grains & Nuts |Instant Porridge Mix (48 Ingredients) - Kg : 25,,https://www.ulamart.com/health-mix-with-multi-grains-nuts-instant-porridge-mix-48-ingredients-kg-25,New,INR 0,Out of Stock,,,,Ulamart,simple,,IN:::0 INR
543,Finger millet flour |Ragi flour | Organic - Kg : 0.5,,https://www.ulamart.com/finger-millet-flour-ragi-flour-organic-kg-0-5,New,INR 60,In Stock,,,,Ulamart,simple,,IN:::0 INR
544,Finger millet flour |Ragi flour | Organic - Kg : 1,,https://www.ulamart.com/finger-millet-flour-ragi-flour-organic-kg-1,New,INR 110,In Stock,,,,Ulamart,simple,,IN:::0 INR
545,Finger millet flour |Ragi flour | Organic - Kg : 2,,https://www.ulamart.com/finger-millet-flour-ragi-flour-organic-kg-2,New,INR 218,In Stock,,,,Ulamart,simple,,IN:::0 INR
546,Finger millet flour |Ragi flour | Organic - Kg : 5,,https://www.ulamart.com/finger-millet-flour-ragi-flour-organic-kg-5,New,INR 470,In Stock,,,,Ulamart,simple,,IN:::0 INR
547,Finger millet flour |Ragi flour | Organic - Kg : 25,,https://www.ulamart.com/finger-millet-flour-ragi-flour-organic-kg-25,New,INR 2350,Out of Stock,,,,Ulamart,simple,,IN:::0 INR
548,Pearl millet flour |Kambu flour - Kg : 0.5,,https://www.ulamart.com/pearl-millet-flour-kambu-flour-kg-0-5,New,INR 78,In Stock,,,,Ulamart,simple,,IN:::0 INR
549,Pearl millet flour |Kambu flour - Kg : 1,,https://www.ulamart.com/pearl-millet-flour-kambu-flour-kg-1,New,INR 150,In Stock,,,,Ulamart,simple,,IN:::0 INR
550,Pearl millet flour |Kambu flour - Kg : 2,,https://www.ulamart.com/pearl-millet-flour-kambu-flour-kg-2,New,INR 298,In Stock,,,,Ulamart,simple,,IN:::0 INR
551,Pearl millet flour |Kambu flour - Kg : 5,,https://www.ulamart.com/pearl-millet-flour-kambu-flour-kg-5,New,INR 670,In Stock,,,,Ulamart,simple,,IN:::0 INR
552,Pearl millet flour |Kambu flour - Kg : 25,,https://www.ulamart.com/pearl-millet-flour-kambu-flour-kg-25,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
553,Black rice spring vathal - Karuppu Kavuni muruku vathal - Grams : 50,,https://www.ulamart.com/black-rice-spring-vathal-karuppu-kavuni-muruku-vathal-grams-50,New,INR 0,In Stock,,,,Ulamart,simple,,IN:::0 INR
554,Black rice spring vathal - Karuppu Kavuni muruku vathal - Grams : 100,,https://www.ulamart.com/black-rice-spring-vathal-karuppu-kavuni-muruku-vathal-grams-100,New,INR 120,In Stock,,,,Ulamart,simple,,IN:::0 INR
555,Black rice spring vathal - Karuppu Kavuni muruku vathal - Grams : 250,,https://www.ulamart.com/black-rice-spring-vathal-karuppu-kavuni-muruku-vathal-grams-250,New,INR 295,In Stock,,,,Ulamart,simple,,IN:::0 INR
556,Black rice spring vathal - Karuppu Kavuni muruku vathal - Grams : 500,,https://www.ulamart.com/black-rice-spring-vathal-karuppu-kavuni-muruku-vathal-grams-500,New,INR 0,Out of Stock,,,,Ulamart,simple,,IN:::0 INR
557,Black rice spring vathal - Karuppu Kavuni muruku vathal - Grams : 1000,,https://www.ulamart.com/black-rice-spring-vathal-karuppu-kavuni-muruku-vathal-grams-1000,New,INR 0,In Stock,,,,Ulamart,simple,,IN:::0 INR
558,Black rice Fryums | Karuppu Kavuni vathal - Grams : 50,,https://www.ulamart.com/black-rice-fryums-karuppu-kavuni-vathal-grams-50,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
559,Black rice Fryums | Karuppu Kavuni vathal - Grams : 100,,https://www.ulamart.com/black-rice-fryums-karuppu-kavuni-vathal-grams-100,New,INR 130,In Stock,,,,Ulamart,simple,,IN:::0 INR
560,Black rice Fryums | Karuppu Kavuni vathal - Grams : 250,,https://www.ulamart.com/black-rice-fryums-karuppu-kavuni-vathal-grams-250,New,INR 320,In Stock,,,,Ulamart,simple,,IN:::0 INR
561,Black rice Fryums | Karuppu Kavuni vathal - Grams : 500,,https://www.ulamart.com/black-rice-fryums-karuppu-kavuni-vathal-grams-500,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
562,Black rice Fryums | Karuppu Kavuni vathal - Grams : 1000,,https://www.ulamart.com/black-rice-fryums-karuppu-kavuni-vathal-grams-1000,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
563,Black Rice Flour | Forbidden Rice Flour - Kg : 0.5,,https://www.ulamart.com/black-rice-flour-forbidden-rice-flour-kg-0-5,New,INR 139,In Stock,,,,Ulamart,simple,,IN:::0 INR
564,Black Rice Flour | Forbidden Rice Flour - Kg : 1,,https://www.ulamart.com/black-rice-flour-forbidden-rice-flour-kg-1,New,INR 230,In Stock,,,,Ulamart,simple,,IN:::0 INR
565,Black Rice Flour | Forbidden Rice Flour - Kg : 2,,https://www.ulamart.com/black-rice-flour-forbidden-rice-flour-kg-2,New,INR 447,In Stock,,,,Ulamart,simple,,IN:::0 INR
566,Black Rice Flour | Forbidden Rice Flour - Kg : 5,,https://www.ulamart.com/black-rice-flour-forbidden-rice-flour-kg-5,New,INR 1093,In Stock,,,,Ulamart,simple,,IN:::0 INR
567,Black Rice Flour | Forbidden Rice Flour - Kg : 25,,https://www.ulamart.com/black-rice-flour-forbidden-rice-flour-kg-25,New,INR 5425,In Stock,,,,Ulamart,simple,,IN:::0 INR
568,Flakes Mappillai Samba | Flattened rice | Poha - Kg : 0.5,,https://www.ulamart.com/flakes-mappillai-samba-flattened-rice-poha-kg-0-5,New,INR 72,In Stock,,,,Ulamart,simple,,IN:::0 INR
569,Flakes Mappillai Samba | Flattened rice | Poha - Kg : 1,,https://www.ulamart.com/flakes-mappillai-samba-flattened-rice-poha-kg-1,New,INR 123,In Stock,,,,Ulamart,simple,,IN:::0 INR
570,Flakes Mappillai Samba | Flattened rice | Poha - Kg : 2,,https://www.ulamart.com/flakes-mappillai-samba-flattened-rice-poha-kg-2,New,INR 244,In Stock,,,,Ulamart,simple,,IN:::0 INR
571,Flakes Mappillai Samba | Flattened rice | Poha - Kg : 5,,https://www.ulamart.com/flakes-mappillai-samba-flattened-rice-poha-kg-5,New,INR 608,In Stock,,,,Ulamart,simple,,IN:::0 INR
572,Poongar Rice Flour - Organic Rice - Kg : 0.5,,https://www.ulamart.com/poongar-rice-flour-organic-rice-kg-0-5,New,INR 70,In Stock,,,,Ulamart,simple,,IN:::0 INR
573,Poongar Rice Flour - Organic Rice - Kg : 1,,https://www.ulamart.com/poongar-rice-flour-organic-rice-kg-1,New,INR 125,In Stock,,,,Ulamart,simple,,IN:::0 INR
574,Poongar Rice Flour - Organic Rice - Kg : 2,,https://www.ulamart.com/poongar-rice-flour-organic-rice-kg-2,New,INR 248,In Stock,,,,Ulamart,simple,,IN:::0 INR
575,Poongar Rice Flour - Organic Rice - Kg : 5,,https://www.ulamart.com/poongar-rice-flour-organic-rice-kg-5,New,INR 625,In Stock,,,,Ulamart,simple,,IN:::0 INR
576,Poongar Rice Flour - Organic Rice - Kg : 25,,https://www.ulamart.com/poongar-rice-flour-organic-rice-kg-25,New,INR 3425,In Stock,,,,Ulamart,simple,,IN:::0 INR
591,Finger Millet - Organic Ragi,"<p>Ragi is a powerhouse of health benefiting nutrients that help in reducing weight and also acts as a treatment for multiple diseases like Brittle Bones, Osteoporosis, Anemia and Diabetes. It is a natural relaxant that helps in relieving stress and anxiety. Regular intake of Finger millet saves us from many forms of life threatening diseases.</p>",https://www.ulamart.com/ragi-finger-millet,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/r/a/ragi-min_optimized.png,,,Ulamart,configurable,,IN:::0 INR
592,Little Millet - Organic Samai,"<p>Little Millet is mostly consumed as replacement of rice. Any recipe that demands staple rice can be prepared using little millet. It has the smallest grains, so it cooks faster than other millets. Little millet is suitable for people of all age groups. The flavonoids present in the little millet act as antioxidants and play many roles in the body’s immune defense system. Consuming Little Millet regularly , reduces the risk of breast cancer and asthma.</p>",https://www.ulamart.com/little-millet,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/l/i/little-millet.jpg,,,Ulamart,configurable,,IN:::0 INR
593,Foxtail Millet - Organic Thinai - Kangni,"<p>Foxtail Millet is rich in vitamins and minerals. This little grain has low glycemic value which best <strong>suits for diabetic patients</strong> and to all age groups.</p>
<p>Millets are mentioned as a treasured crops in the Bible.</p>
<p>Easily digestible and <strong>provides serotonin</strong> which keeps us in happy mood.</p>",https://www.ulamart.com/foxtail-millet,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/t/h/thinai-min_optimized.png,,,Ulamart,configurable,,IN:::0 INR
594,Organic Pearl Millet | Rye | Kambu,"<p>Pearl Millet is rich in essential compounds like protein, fibre, phosphorous, magnesium and iron. Due to its rich composition of minerals and proteins, Pearl Millet has many health benefits. Regular intake of millets provides protection against breast cancer in pre-menopausal women. Consumption of pearl millets helps in minimizing the risk of type 2 diabetes.</p>
<p></p>",https://www.ulamart.com/pearl-millet-kambu,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/p/e/pearl-millet-kambu.jpg,,,Ulamart,configurable,,IN:::0 INR
595,Proso Millet - Organic Panivaragu,"<p class=""MsoNormal"">Porso Millet is gluten-free and is well known in reducing the risk of Type-2 Diabetics and inducing weight loss. All Millet varieties aid in weight loss as they are rich in essential nutrients and less carbohydrate.<span> </span>Porso Millet can be used as a replacement of rice to boost the overall immune system.</p>",https://www.ulamart.com/porso-millet,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/p/r/prosomillet.jpg,,,Ulamart,configurable,,IN:::0 INR
596,Barnyard Millet | Organic Kuthiraivali,"<p class=""MsoNormal"">Banyard Millet tastes similar to broken rice and it’s widely used as fasting food in India. Like other millets, barnyard millet is rich source of digestible protein that makes you feel light and energetic. Millets are known to aid in weight loss and improve heart health.</p>",https://www.ulamart.com/barnyard-millet,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/2/-/2-min_optimized.png,,,Ulamart,configurable,,IN:::0 INR
597,Black Urad Dal - Organic Black gram,"<p class=""MsoNormal"">Organic Black Urad Dal is one of the richest sources of Vitamin B, protein and iron. It is well known to the strength of bones and the folic acid present in Urad dal is good for pregnant woman. Urad dal kali is given to girls during puberty to strengthen their hip bones.</p>",https://www.ulamart.com/urad-dal-black,New,INR 0,Out of Stock,https://ulamart.com/pub/media/catalog/product/k/a/karuppu_uluthu-min_optimized.png,,,Ulamart,configurable,,IN:::0 INR
598,Whole Green Gram - Unpolished Organic Pulses,"<p class=""MsoNormal"">Introducing Organic Green Gram to your diet gives green signal to good health. Green gram is gaining its popularity and nearing its place to superfood category. It acts as a wonderful non-meat source of iron and protein. Organic Green gram has a unique taste when compared to the normally grown Green gram. Organic green gram’s flavor, taste, aroma and texture will make you easily add it to your daily diet.</p>
<p class=""MsoNormal"">Green gram can be consumed raw in sprouted form which will provide you with the maximum health benefit.</p>
<p class=""MsoNormal"">Green gram can be used to make Dosa and different types of Curries.</p>",https://www.ulamart.com/green-gram-moong,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/3/-/3-min.jpg,,,Ulamart,configurable,,IN:::0 INR
599,Split Black Urad Dal - Organic Black gram,"<p>Split Black Urad Dal is a type of dal that is very easy to cook and contains lots of nutrients. It has a slightly stronger flavor unlike white urad dal, which makes it unique. It is rich in protein, fiber and various vitamins that help in making your body healthier.</p>
<p>Split Black Urad Dal is especially good for women since it contains folic acid and is a good source of iron as well. It can be used to make dishes like Urad Dal curry, Maa ki dal, Shahi Urad dal and Dal Makhani. .</p>
<p> Black Urad dal can be used as a replacement to White Urad dal as the skin provides additional fiber and nutrition.</p>
",https://www.ulamart.com/split-urad-dal-black,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/1/3/13-min_optimized.png,,,Ulamart,configurable,,IN:::0 INR
600,Toor Dal-Unpolished,"<p>Unpolished Toor dal is a fiber rich food, a superior source of plant protien, carbohydrates and various kinds of nutrients. It helps in lowering risk of Type 2 diabetes, certain type of cancer and manage your weight. Choose unpolished organic Toor Dal to get maximum health benefit. </p>",https://www.ulamart.com/unpolished-toor-dal,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/n/e/new_project_3_.png,,,Ulamart,configurable,,IN:::0 INR
601,Country Sugar - UnBleached - Unrefined,<p>Organic Country sugar / Powdered Jaggery preserves all the original vitamins and minerals. Organic country sugar is chemical free and it is extracted from raw sugarcane without adding any additives. Switching from white sugar to organic country sugar helps improve the overall immune system.</p>,https://www.ulamart.com/country-sugar,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/c/o/country-sugar_2.jpg,,,Ulamart,configurable,,IN:::0 INR
